154.216633	153.531393	153.233687	135.157023	105.281969
153.593596	156.336895	260.7505	92.192834	138.348681
194.436122	256.396951	300	106.821398	203.341193
83.485136	85.471377	92.00999	227.62896	73.410612
300	125.987755	87.029439	65.298665	162.832764
152.472317	132.974226	38.393417	300	300
93.955545	271.050086	122.228506	95.46806	157.019895
78.05036	220.889931	300	127.179108	277.274597
223.261787	268.736021	117.375723	275.640983	92.288124
66.402584	54.531523	52.352992	60.511698	73.468191
62.692106	281.497563	285.082591	109.588002	76.632995
299.415092	95.229983	63.420719	81.074072	94.44425
91.071904	90.920278	133.364116	90.286962	71.805258
61.662231	300	135.714726	41.76791	130.181795
161.250322	95.349138	248.061903	288.720125	73.164045
89.234834	137.428438	117.777876	199.917645	221.131146
124.31737	41.818468	142.101633	128.634139	45.708647
50.99979	71.045964	80.522333	100.987955	70.264514
52.710974	53.899411	89.591359	265.037759	80.800939
73.686536	79.200993	51.90675	68.134623	41.524112
