300	126.991176	150.095458	76.232491	149.521457
59.648755	100.89404	183.397167	149.387055	160.438759
100.581251	116.478696	86.572657	105.731573	300
287.132555	169.020643	214.564628	115.002375	131.440598
146.646064	167.234575	122.734692	84.230956	142.982616
88.90244	125.255359	300	97.507585	123.372043
243.512101	94.242453	74.794908	203.919016	300
152.154999	58.43585	102.636951	169.79146	134.379648
125.386023	76.194032	37.311699	115.074157	106.619133
82.813094	200.802129	74.733675	94.827901	74.453748
58.029148	233.95292	174.86495	231.081586	76.079341
96.960746	70.758498	124.618384	70.078266	103.504916
145.428357	118.552673	99.812954	250.245111	291.488409
150.575265	127.240315	238.802608	207.940217	95.231999
203.642435	241.551757	66.852797	300	32.684516
77.140998	110.387152	48.006898	85.966839	241.670882
112.494854	112.372873	268.052096	176.332017	69.814748
49.621874	121.525639	147.498714	123.619347	60.219325
54.932269	39.083083	75.83297	230.771802	45.131283
54.205796	101.060123	151.939746	82.717454	185.692008
