50.522951	48.644815	48.988629	48.201452	50.074053	48.577649	48.583133	48.521659	48.590217	48.685494
49.625459	19.158359	42.224768	51.821517	30.058317	50.746895	13.610505	51.593274	50.795733	15.293054
42.213179	36.121596	18.258645	43.134667	63.708442	13.352526	24.001382	27.12019	19.250005	52.592577
10.664285	23.061484	16.2618	11.65223	15.688162	11.433643	36.118243	33.30624	10.745647	16.087731
9.217483	18.284517	26.045858	14.924003	22.123257	36.246159	13.555606	11.400227	12.359354	7.567745
14.875767	8.700514	11.755979	32.19263	21.05001	7.07284	7.817878	10.86876	43.027474	14.161484
5.955825	16.539373	20.126566	17.539892	19.230073	15.120633	16.93426	7.621648	9.0137	5.713608
11.537446	25.557545	7.713095	18.212919	16.436987	7.335112	13.833114	15.839038	45.603505	13.402977
14.753087	17.059045	13.000111	7.498741	27.592012	11.101134	13.082343	20.656982	9.314629	12.824682
18.248433	8.47151	11.537231	7.463917	17.726511	11.184288	17.269987	8.025469	7.239045	19.809243
10.537803	12.824026	19.642998	7.160359	12.831467	9.693235	35.014989	12.906488	8.870281	11.920737
14.391247	5.482743	17.046311	6.998833	5.113125	7.33825	8.98758	12.48641	12.171931	10.307138
3.111375	8.436818	9.395931	3.708822	4.258669	3.853328	5.387248	19.821954	6.407656	9.284403
6.932076	5.971634	5.94078	5.672538	2.57356	9.583868	2.791221	6.886314	6.332935	3.900846
5.976752	7.581066	5.967733	16.987863	4.021263	6.73123	9.815681	11.027444	13.971345	7.522197
8.323513	5.984934	4.800958	5.53824	6.844857	3.98027	7.483745	5.827562	2.62659	5.99484
2.602014	10.822847	5.570321	13.501779	3.347663	2.807562	2.598782	11.189477	2.617951	2.569136
4.987503	2.607882	2.767556	2.746714	3.569995	2.815678	2.941018	2.831481	2.686624	2.729993
2.636532	2.590606	2.592894	2.570089	2.5151	2.532959	2.440548	2.56461	2.581947	2.565265
2.601748	2.604487	2.623714	2.542683	2.544685	2.654372	2.664665	2.595664	2.587736	2.614603
2.610307	2.552764	2.594588	2.502897	2.563469	2.594056	2.582325	2.598347	2.591486	2.548318
2.562651	2.568436	2.513196	2.604775	2.573314	2.589962	2.606722	2.571309	2.639589	2.561676
2.597663	2.569328	2.544979	2.544696	2.575956	2.5721	2.97034	2.918255	3.045847	2.891625
2.825003	2.703611	2.670339	2.582011	2.650513	2.571656	2.535376	2.585485	2.472352	2.538568
2.592902	2.574033	2.578855	2.580808	2.575077	2.659595	2.636808	2.629376	2.558143	2.596555
2.570457	2.552765	2.57165	2.602629	2.581005	2.570469	2.559069	2.604013	2.5613	2.573863
2.593226	2.582339	2.744711	2.618876	2.610975	2.565361	2.580627	2.584058	2.614503	2.579471
2.594404	2.50013	2.599203	2.548969	2.526019	2.486808	2.579066	2.57921	2.610719	2.530061
2.589862	2.519343	2.618934	2.541892	2.623178	2.678191	2.549049	2.620335	2.594878	2.567029
2.606699	2.608436	2.593891	2.424504	2.530787	2.594806	2.574859	2.577549	2.591164	2.555383
