4.251483	4.409091	4.311595	4.331339	4.345217	4.274558	4.300685	4.2974	4.332223	4.317719
15.923054	15.836389	14.393335	15.791555	15.859453	15.869265	14.265667	14.26659	14.146431	13.928042
12.271384	13.932052	13.999335	12.627387	14.341614	13.845789	12.058295	12.474757	14.085585	12.901604
13.994047	13.831635	14.010196	13.978698	12.116765	12.694444	12.545673	13.948701	14.337334	14.003761
13.876769	12.351867	12.535648	12.517723	11.197595	12.127979	13.920326	12.390559	13.644314	11.275182
13.946265	14.145299	11.767278	13.77611	11.830022	12.224495	11.144242	12.430783	11.297589	12.79778
12.667399	11.402763	13.690186	11.116757	12.429976	11.414465	14.037854	9.340785	11.76748	13.929939
11.855668	10.773925	10.69161	13.947099	13.595773	12.842174	10.781401	11.652421	12.224975	11.926066
9.509652	12.643845	12.176982	12.788212	13.859579	11.729513	11.680248	11.778217	12.054337	10.821852
9.637893	13.817926	12.051184	10.86875	10.306923	11.502982	10.90281	10.859141	11.783101	14.151064
10.843625	11.525437	12.716214	9.056918	12.273537	7.734565	10.994143	8.87549	7.574749	9.179349
8.716376	11.220486	10.988878	12.918208	8.274695	8.789717	10.133138	7.613621	6.026954	13.179509
9.616949	11.991607	9.958015	8.067846	12.375857	7.887409	8.580738	7.995988	12.181305	10.156192
10.280471	8.466239	10.487514	10.261668	7.829576	8.582935	9.23011	9.366673	8.531868	12.32932
10.00294	9.435504	8.265675	8.116805	7.948277	10.478376	10.748304	9.375183	9.65739	9.507513
6.175554	8.718828	8.865257	8.701682	7.628722	6.691984	10.06423	7.865294	9.171675	9.611308
10.132091	8.43187	6.578153	10.634115	8.070504	6.124724	6.632767	9.12747	9.013343	7.819502
9.035759	7.945379	9.184678	6.379531	9.885682	7.674413	6.905193	9.274125	5.911173	9.908228
7.205977	6.727338	7.047858	11.048071	6.53352	6.68875	8.43864	9.114366	8.333347	6.237689
7.547002	6.558456	8.245276	8.948908	6.43341	7.006978	8.223664	7.537968	6.310795	7.317844
6.650376	5.737858	9.698844	6.68449	6.387939	8.079972	10.01481	9.022627	6.862705	7.666504
7.219886	6.689484	7.998097	9.237561	6.695639	6.642476	6.164536	5.223143	8.755428	9.756604
6.528355	5.505833	6.030315	7.349295	6.99913	7.677983	6.714102	7.399544	5.111544	8.883432
6.643635	8.876844	8.018016	7.285411	8.221373	6.607038	8.360958	7.916587	9.834161	6.91401
5.658239	6.564552	5.382972	7.833113	4.892238	7.577099	5.352271	6.545596	6.497627	6.933547
6.583414	5.645665	5.305811	6.913737	4.625936	6.168309	4.835094	6.226901	7.537549	7.030231
7.435652	5.624756	5.080975	6.20706	4.881728	6.56295	5.931129	6.90102	6.43352	6.483322
7.248441	5.397763	5.952444	4.775821	4.346655	7.858668	5.903939	7.28634	5.713107	6.222206
6.205211	6.861604	8.027651	5.934208	4.5089	5.97313	6.731334	7.604732	4.670615	6.354116
4.552493	6.658712	6.496499	4.596903	5.551369	5.338714	6.962899	4.975377	5.106062	6.422003
5.408924	6.3035	5.195502	5.773641	4.828	8.074739	4.409475	5.929355	5.722731	6.419082
6.867109	4.727513	6.426916	3.774326	4.754378	5.260012	6.463362	5.448574	4.704857	4.566193
4.905442	3.968603	4.524866	4.624714	6.103229	6.745245	4.044554	4.256771	6.545041	5.104121
5.892087	6.226447	4.512123	4.498516	5.303959	4.635382	5.844145	4.30824	3.611435	4.460945
5.591247	7.153459	5.085364	6.175616	5.574219	6.640742	4.561587	5.159304	4.790085	4.423837
3.999176	5.909456	3.890266	5.369573	4.600962	4.526779	6.104393	5.319052	4.577832	4.569271
3.978125	5.551476	3.381754	6.693229	4.316441	3.953493	4.888414	4.050369	3.27385	3.476327
3.923111	3.934587	5.542356	4.679344	3.485157	4.152368	3.759648	4.483293	3.325548	4.455312
3.428898	3.72933	4.093108	5.405693	3.93096	4.032532	4.836767	4.475766	3.611356	4.17199
3.415885	3.746917	4.115888	4.002164	4.307385	4.05518	4.625758	4.72213	3.549925	3.592515
