74.676188	72.930675	82.163204	88.983835	70.146772
88.249549	74.630206	63.736798	92.165196	71.276543
87.166451	107.130679	64.921769	58.282931	87.883867
67.880438	88.740739	61.027254	76.048001	92.138221
91.902309	44.831642	68.834733	54.309683	60.382683
100.250378	52.565969	34.114617	62.801056	44.480044
76.017588	36.695823	43.552405	76.352835	89.847529
77.891819	71.317498	36.213999	71.796406	52.008586
75.461103	62.147271	42.193985	28.936197	85.615596
70.568359	29.068435	41.327975	19.137405	24.302511
30.525453	26.969208	46.21137	38.753765	32.677115
58.328113	34.512686	49.161366	29.156346	36.516858
37.276287	28.314366	21.807717	40.341862	23.232101
15.009549	22.520967	43.368477	53.206404	15.780297
23.831632	23.236573	33.443948	21.675999	14.505778
25.183986	21.590679	21.908194	49.211951	19.055197
40.774075	24.833388	28.293524	36.390739	31.920419
22.922384	28.176961	31.92356	14.853307	15.823305
26.23917	12.600231	10.526632	15.43327	16.158154
12.905476	21.346792	12.25572	15.441538	8.859698
