BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
148.450805	0.0	21126418	88.621872	7.26393	7893716	109.132992	31.286168	6402732	230.642737	0.0	1013898	300	300	0	256.860086	47.997899	638905
146.556312	0.0	21126418	88.027399	7.220828	7893716	105.068049	30.144003	6402732	232.564153	0.0	1013898	300	300	0	256.063576	47.746748	638905
148.727091	0.0	21126418	88.332885	7.234008	7893716	106.860352	30.357354	6402732	225.772119	0.0	1013898	300	300	0	251.687678	46.961552	638905
