BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
0.004068	0.0	2647	0.019952	0.006859	7174	0.033689	0.018514	6606	0.00634	0.0	653	0.021202	0.007823	1029	0.098871	0.030955	1126
0.003885	0.0	2647	0.01986	0.006939	7174	0.032845	0.018478	6606	0.006395	0.0	653	0.021755	0.008067	1029	0.100655	0.031233	1126
0.003903	0.0	2647	0.019796	0.006782	7174	0.033606	0.018853	6606	0.006371	0.0	653	0.021211	0.007892	1029	0.100749	0.031302	1126
