BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
26.305038	0.0	9197366	6.799732	1.105797	1640650	7.168161	1.405997	1627627	219.807797	0.0	4789226	52.19424	17.776784	1104315	28.693198	10.021188	641760
26.254637	0.0	9197366	6.769325	1.103556	1640650	7.174187	1.427569	1627627	219.294201	0.0	4789226	52.166021	17.799796	1104315	28.575603	9.991689	641760
26.317787	0.0	9197366	6.793992	1.100683	1640650	7.086332	1.402215	1627627	219.379155	0.0	4789226	52.277893	17.787582	1104315	28.565236	9.974502	641760
