BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
0.159149	0.0	74332	0.062029	0.02098	17372	0.085993	0.062536	10380	0.032435	0.0	5818	0.05974	0.023441	5931	0.048547	0.038516	2099
0.158495	0.0	74332	0.062031	0.021202	17372	0.086502	0.062746	10380	0.033408	0.0	5818	0.060978	0.02363	5931	0.048488	0.038707	2099
0.158958	0.0	74332	0.064182	0.022107	17372	0.086596	0.062948	10380	0.032996	0.0	5818	0.059569	0.023536	5931	0.048477	0.038569	2099
