BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
300	300	0	7.338527	1.73286	1719457	5.589064	3.234792	703779	300	300	0	50.215053	20.114449	897311	100.710252	75.968973	843675
300	300	0	7.420931	1.759309	1719457	5.562664	3.23214	703779	300	300	0	50.369657	20.181437	897311	100.671118	75.910501	843675
300	300	0	7.316366	1.74516	1719457	5.593401	3.238541	703779	300	300	0	50.335454	20.183606	897311	100.600836	75.864925	843675
