BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
300	300	0	300	300	0	300	300	0	300	300	0	300	300	0	300	300	0
300	300	0	300	300	0	300	300	0	300	300	0	300	300	0	300	300	0
300	300	0	300	300	0	300	300	0	300	300	0	300	300	0	300	300	0
