BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
0.008713	0.0	5396	0.127662	0.018368	20897	0.169011	0.06615	19709	0.007714	0.0	828	0.793837	0.045081	3987	0.74896	0.159719	4646
0.00841	0.0	5396	0.123927	0.018266	20897	0.173014	0.067191	19709	0.007667	0.0	828	0.789135	0.044363	3987	0.749358	0.163774	4646
0.00854	0.0	5396	0.124251	0.018372	20897	0.17132	0.06715	19709	0.007468	0.0	828	0.791019	0.045845	3987	0.746761	0.160858	4646
