BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
0.047478	0.0	25483	0.022675	0.006213	7213	0.026209	0.009421	7084	0.17124	0.0	11200	0.050743	0.022957	2825	0.057078	0.027626	2825
0.045885	0.0	25483	0.022819	0.006146	7213	0.025711	0.009431	7084	0.166237	0.0	11200	0.050913	0.023317	2825	0.056791	0.027526	2825
0.046672	0.0	25483	0.022604	0.006283	7213	0.026	0.009428	7084	0.172005	0.0	11200	0.05213	0.023439	2825	0.057748	0.027831	2825
