BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
0.049964	0.0	25483	0.028798	0.012407	7213	0.03268	0.016674	7082	0.18148	0.0	11200	0.091675	0.063039	2825	0.18262	0.133485	4261
0.050087	0.0	25483	0.028663	0.012547	7213	0.033015	0.01681	7082	0.169444	0.0	11200	0.091708	0.063161	2825	0.186888	0.135501	4261
0.049914	0.0	25483	0.028645	0.012475	7213	0.032831	0.016625	7082	0.174603	0.0	11200	0.091691	0.063396	2825	0.183502	0.133679	4261
