BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
1.776642	0.0	751639	0.563299	0.208439	125219	0.64241	0.303845	119299	8.303327	0.0	253245	2.032935	1.236653	40014	3.626931	2.445712	56002
1.763693	0.0	751639	0.56742	0.207553	125219	0.644515	0.304704	119299	8.116847	0.0	253245	2.093826	1.258902	40014	3.683366	2.468211	56002
1.770489	0.0	751639	0.565344	0.208241	125219	0.642011	0.304235	119299	8.404025	0.0	253245	2.096523	1.260885	40014	3.635671	2.441554	56002
