BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
4e-05	0.0	12	5.8e-05	2e-05	7	7.3e-05	3.4e-05	7	0.000115	0.0	30	0.000388	0.000255	23	0.000554	0.000435	18
3.7e-05	0.0	12	4.9e-05	1.7e-05	7	5.9e-05	2.3e-05	7	0.000114	0.0	30	0.000407	0.000263	23	0.000584	0.000438	18
3.7e-05	0.0	12	7.9e-05	1.3e-05	7	7.3e-05	3.3e-05	7	0.000118	0.0	30	0.000369	0.000239	23	0.000548	0.000433	18
