BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
7.256571	0.0	2939755	0.599071	0.250608	120303	0.481177	0.291256	60034	13.659935	0.0	421217	3.528701	2.321194	54256	4.901978	3.962005	47609
7.224658	0.0	2939755	0.596725	0.249641	120303	0.477959	0.290568	60034	13.77617	0.0	421217	3.507193	2.309164	54256	4.892194	3.951877	47609
7.274678	0.0	2939755	0.602333	0.251184	120303	0.47692	0.289949	60034	13.600304	0.0	421217	3.522932	2.315221	54256	5.006242	4.032621	47609
