BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
0.006805	0.0	3226	0.004503	0.002324	897	0.005635	0.003727	749	0.024874	0.0	3163	0.017928	0.012638	654	0.026875	0.022135	520
0.004609	0.0	3226	0.004553	0.002326	897	0.005545	0.003515	749	0.020325	0.0	3163	0.019447	0.01363	654	0.025471	0.021209	520
0.005411	0.0	3226	0.004472	0.002247	897	0.004803	0.003118	749	0.022702	0.0	3163	0.01797	0.012766	654	0.026406	0.021911	520
