BU_t	BU_n	BU_p	BUN_t	BUN_n	BUN_p	BUNK_t	BUNK_n	BUNK_p	TD_t	TD_n	TD_p	TDN_t	TDN_n	TDN_p	TDNK_t	TDNK_n	TDNK_p
0.001269	0.0	910	0.002589	0.001022	443	0.002852	0.001946	404	0.001814	0.0	437	0.006355	0.003708	264	0.023991	0.020157	591
0.001108	0.0	910	0.00284	0.00109	443	0.002893	0.002006	404	0.001697	0.0	437	0.006277	0.003951	264	0.025595	0.021321	591
0.001114	0.0	910	0.002323	0.000966	443	0.003541	0.002386	404	0.001851	0.0	437	0.00602	0.003814	264	0.023933	0.020114	591
